"Địa lý trong trường học - T.1","SC","","","Giáo dục","1999","219tr; 20cm","","Đ311L","Tiếng Việt","H","kk910","","","","<Nguyễn Hữu Danh><Phạm Xuân Hậu><Nguyễn Thế Hiển>","<Đia lý>","<M.11269.TK><M.11270.TK><M.11271.TK><M.11272.TK><M.11273.TK>"
"Các phép biến đổi đại số","SC","Tái bản lần thứ 1","","Giáo dục","1999","160tr; 20cm","","C101PH","Tiếng Việt","H","ffa515","","","","<Vũ Hoàng Lâm>","<Toán học><Đại số>","<M.11274.TK><M.11275.TK><M.11276.TK><M.11277.TK>"
"Các phát minh toán học","SC","Tái bản lần thứ ba","","Giáo dục","2000","140tr; 20cm","","C101PH","Tiếng Việt","H","ffa510","Tìm hiểu về sự ra đời của các phát minh toán học","","","<Lê Đình Phi><Irving Adler>","<Toán học><Phát minh>","<M.11278.TK><M.11279.TK><M.11280.TK><M.11281.TK>"
"Rèn luyện tư duy qua việc giải bài tập toán","SC","Tái bản lần thứ 2","","Giáo dục","1998","300tr; 20,5cm","","R203L","Tiếng Việt","H","ffa510","","","","<Nguyễn Thái Hòe>","<Toán học>","<M.11282.TK><M.11283.TK><M.11284.TK><M.11285.TK><M.11286.TK>"
"Giải phương trình và hệ phương trình bằng máy tình bỏ túi","SC","Tái bản lần thứ 1","","Giáo dục","2000","203tr; 20cm","","GI103PH","Tiếng Việt","H","aa004.16","Hướng dẫn giải các phương trình và hệ phương trình bằng máy tính bỏ túi","","","<Nguyễn Trường Chấng>","<Toán học><Máy tính><Phương trình>","<M.11287.TK><M.11288.TK><M.11289.TK><M.11290.TK>"
"Văn bản và liên kết trong tiếng Việt","SC","Tái bản lần thứ 1","","Giáo dục","1999","259tr; 20cm","","V115B","Tiếng Việt","H","ee495.922","","","","<Diệp Quang Ban>","<Văn bản><Ngôn ngữ><Tiếng việt>","<M.11291.TK><M.11292.TK><M.11293.TK><M.11294.TK><M.11295.TK>"
"BanZăc và cuộc săn tìm nhân vật chính diện trong bộ "tấn trò đời"","SC","Tái bản lần thứ nhất","","Giáo dục","2000","179tr; 20,5cm","","B105Z","Tiếng Việt","H","ii843","Tìm hiểu về cách xây dựng nhân vật trong tiẻu thuyết "Tấn trò đời" của nhà văn BanZăc","","","<Đặng Anh Đào>","<Văn học><Banzăc>","<M.11296.TK><M.11297.TK><M.11298.TK><M.11299.TK><M.11300.TK>"
"Văn miêu tả tuyển chọn","SC","Tái bản lần thứ 2","","Giáo dục","2000","304tr; 20,5cm","","V115M","Tiếng Việt","H","ii895.922 8","Tuyển chọn và giới thiệu các bài văn miêu tả","","","<Nguyễn Trí><Văn Giá><Nguyễn Nghiệp><Trần Hòa Bình>","<Văn học><Miêu tả>","<M.11301.TK><M.11302.TK><M.11303.TK><M.11304.TK><M.11305.TK>"
"Trên đường bình văn","SC","Tái bản lần 1, có sửa chữa bổ sung","","Giáo dục","1998","199tr; 20cm","","TR254Đ","Tiếng Việt","H","ii895.922 8","Tuyển chọn và giới thiệu một số bài bình luận văn học","","","<Vũ Dương Quỹ>","<Văn học><Bình văn>","<M.11306.TK><M.11307.TK><M.11308.TK><M.11309.TK><M.11310.TK>"
"Hạt cô bản - Vũ trụ siêu thế giới đầy bí ẩn","SC","","","Giáo dục","1999","133tr; 20cm","","H110C","Tiếng Việt","H","ffa520","Tìm hiểu về thế giới bí ẩn quanh ta, từ vũ trụ bao la tới các hạt cơ bản nhỏ xíu cấu thành nên thế giới..","","","<Vũ Thanh Khiết>","<Thiên văn học><Vũ trụ><Hạt cơ bản>","<M.11311.TK><M.11312.TK><M.11313.TK><M.11314.TK><M.11315.TK>"
"Einstein còn là nhà sáng chế","SC","","","Giáo dục","1999","95tr; 20cm","","E311S","Tiếng Việt","H","ffa520.92","Tìm hiểu về cuộc đời và một số phát minh của Einstein","","","<Nguyễn Nhật Khanh>","<Lịch sử><Thiên văn học><Phát minh><Sáng chế>","<M.11316.TK><M.11317.TK><M.11318.TK><M.11319.TK><M.11320.TK>"
"Hóa vô cơ : Phi kim","SC","","","Giáo dục","2000","132tr; 20cm","","H401V","Tiếng Việt","H","ffa546","","","","<Nguyễn Trọng Thọ><Phạm Thị Minh Nguyệt>","<Hóa học><Hóa vô cơ><Phi kim>","<M.11321.TK><M.11322.TK><M.11323.TK><M.11324.TK><M.11325.TK>"
"Hóa vô cơ : Kim loại","SC","Tái bản lần thứ 3","","Giáo dục","2000","127tr; 20cm","","H401V","Tiếng Việt","H","ffa546","","","","<Nguyễn Trọng Thọ><Phạm Thị Minh Nguyệt>","<Hóa học><Hóa vô cơ><Kim loại>","<M.11326.TK><M.11327.TK><M.11328.TK><M.11329.TK><M.11330.TK>"
"Hóa hữu cơ : Hiđrocacbon","SC","Tái bản lần thứ 4","","Giáo dục","2000","111tr; 20cm","","H401H","Tiếng Việt","H","ffa547","","","","<Nguyễn Trọng Thọ>","<Hóa học><Hóa hữu cơ><Hiđrocacbon>","<M.11331.TK><M.11332.TK><M.11333.TK><M.11334.TK><M.11335.TK>"
"Hóa hữu cơ : Các chức hóa học","SC","Tái bản lần thứ 2","","Giáo dục","2000","254tr; 20cm","","H401H","Tiếng Việt","H","ffa547","","","","<Nguyễn Trọng Thọ>","<Hóa học><Hóa hữu cơ>","<M.11336.TK><M.11337.TK><M.11338.TK><M.11339.TK><M.11340.TK>"
"Bài tập cơ học","SC","Tái bản lần thứ bảy","","Giáo dục","2000","164tr; 20cm","","B103T","Tiếng Việt","H","ffa531","","","","<Tô Giang><Dương Trọng Bái>","<Vật lý><Cơ học>","<M.11341.TK><M.11342.TK><M.11343.TK><M.11344.TK><M.11345.TK>"
"Giải toán vật lý như thế nào?","SC","Tái bản lần thứ nhất","","Giáo dục","2000","247tr; 20cm","","GI103T","Tiếng Việt","H","ffa530","Hướng dẫn các phương pháp giải toán vật lý","","","<Lê Nguyên Long>","<Vật lý><Toán vật lý>","<M.11346.TK><M.11347.TK><M.11348.TK><M.11349.TK><M.11350.TK>"
"ảnh hưởng Hán văn Lí - Trần qua thơ và ngôn ngữ thơ Nguyễn Trung Ngạn","SC","","","Giáo dục","1998","295tr; 20cm","","A107H","Tiếng Việt","H","ee495.922","","","","<Nguyễn Tài Cẩn>","<Văn học><Ngôn ngữ><Hán văn>","<M.11351.TK><M.11352.TK><M.11353.TK><M.11354.TK>"
"Thơ với lời bình","SC","Tái bản lần thứ 4","","Giáo dục","1999","168tr; 20cm","","TH460V","Tiếng Việt","H","ii895.922 1","Giới thiệu bài phê bình thơ","","","<Vũ Quần Phương>","<Văn học><Thơ><Bình thơ>","<M.11355.TK><M.11356.TK><M.11357.TK><M.11358.TK><M.11359.TK>"
"Victo Huygô cuộc đời và tác phẩm","SC","Tái bản lần thứ nhất","","Giáo dục","1998","185tr; 20cm","","V300C","Tiếng Việt","H","ii840.92","Tìm hiểu về cuộc đời và các sáng tác của Victo Huygô","","","<Đặng Anh Đào>","<Văn học><Victo Huygô>","<M.11360.TK><M.11361.TK><M.11362.TK><M.11363.TK>"
"Văn hóa - giáo dục con người và xã hội","SC","","","Giáo dục","2000","92tr; 20cm","","V115H","Tiếng Việt","H","ddc370.11","","","","<Phan Bình>","<Giáo dục><Văn hóa>","<M.11364.TK><M.11365.TK><M.11366.TK><M.11367.TK><M.11368.TK>"
"Đến với thơ hay","SC","Tái bản lần thứ 2","","Giáo dục","2000","296tr; 20cm","","Đ254V","Tiếng Việt","H","ii895.922 1","Giới thiệu một số tác phẩm thơ và các bài phê bình thơ hay","","","<Lê Trí Viễn>","<Văn học><Thơ>","<D.11372.TK><D.11373.TK><M.11369.TK><M.11370.TK><M.11371.TK>"
"Muốn viết được bài văn hay","SC","Tái bản lần thứ năm","","Giáo dục","2000","243tr; 20cm","","M517V","Tiếng Việt","H","ii895.922","Cung cấp các cơ sở , phương pháp để viết một bài văn hay","","","<Nguyễn Đăng Mạnh><Đỗ Ngọc Thống><Lưu Đức Hạnh>","<Văn học>","<M.11374.TK><M.11375.TK><M.11376.TK><M.11377.TK>"
"Thơ nôm Đường luật","SC","Tái bản lần thứ nhất","","Giáo dục","1998","479tr; 20cm","","TH460N","Tiếng Việt","H","ii895.922 1","Tìm hiểu về quá trình phát triển, đặc trưng, bản chất của thơ Nôm Đường luật ; tuyển chọn một số tác phẩm và bình chú các bài thơ hay","","","<Lã Nhâm Thìn>","<Văn học><Thơ nôm><Đường luật>","<M.11378.TK><M.11379.TK><M.11380.TK><M.11381.TK><M.11382.TK>"
"Giáo dục môi trường địa phương thông qua môn Địa lý Việt nam","SC","","","Giáo dục","1999","123tr; 20cm","","GI108D","Tiếng Việt","H","kk915.97","Cung cấp các sơ sở lý luận và phương pháp giáo dục môi trường thông qua môn Địa lý dành cho học sinh THCS","","","<Đậu Thị Hòa>","<Đia lý><Giáo dục><Môi trường>","<D.11386.TK><D.11387.TK><M.11383.TK><M.11384.TK><M.11385.TK>"
"Trái đất hành tinh xanh : Bộ sách tìm hiểu thiên nhiên và môi trường","SC","","","Giáo dục","1999","106tr:hình minh họa; 20cm","","TR103Đ","Tiếng Việt","H","kk910","Cung cấp các hiểu biết về trái đất - hành tinh của chúng ta","","","<Nguyễn Hữu Danh>","<Đia lý><Môi trường><Thiên nhiên>","<D.11391.TK><D.11392.TK><M.11388.TK><M.11389.TK><M.11390.TK>"
"Ngữ liệu văn học","SC","Tái bản lần thứ 1","","Giáo dục","1999","340tr; 20cm","","NG550L","Tiếng Việt","H","ii895.822","Bao gồm 923 mục từ giúp tra cứu các ngữ liệu hiên diện trong sách giáo khoa Ngữ văn ở phổ thông","","","<Đặng Đức Siêu>","<Văn học><Ngôn ngữ>","<D.11396.TK><D.11397.TK><M.11393.TK><M.11394.TK><M.11395.TK>"
"Tiêu đề văn bản tiếng Việt","SC","Tái bản lần thứ 1","","Giáo dục","1999","219tr; 20cm","","T309Đ","Tiếng Việt","H","ee495.922","","","","<Trịnh Sâm>","<Văn bản><Ngôn ngữ><Tiếng việt>","<D.11401.TK><D.11402.TK><M.11398.TK><M.11399.TK><M.11400.TK>"
"Bình giải ngụ ngôn Trung Quốc","SC","","","Giáo dục","1998","196tr; 20cm","","B312GI","Tiếng Việt","H","ii895.1","Tập hợp các câu truyện ngụ ngôn Trung Quốc và các bài bình giải","","","<Trương Chính>","<Văn học><Trung Quốc><Ngụ ngôn>","<M.11403.TK><M.11404.TK><M.11405.TK><M.11406.TK><M.11407.TK>"
"Di bản mới truyện Lục Văn Tiên","SC","Tái bản lần thứ 1","","Giáo dục","1999","103tr; 20cm","","D300B","Tiếng Việt","H","ii895.922 3","Giới thiệu dị bản mới của truyện thơ Lục Vân Tiên lưu truyền trong dân gian","","","<Trường Thành>","<Văn học>","<M.11408.TK><M.11409.TK><M.11410.TK><M.11411.TK><M.11412.TK>"
"Bóng mát yêu thương","SC","Tái bản lần thứ 1","","Giáo dục","1999","68tr; 20cm","","B431M","Tiếng Việt","H","ii800","Tuyển chọn các câu chuyện cảm động về tình cảm của Cha Mẹ","","","<Lê Anh Dũn>","<Văn học>","<M.11413.TK><M.11414.TK><M.11415.TK><M.11416.TK><M.11417.TK>"
"Tài nguyên biển Đông Việt Nam","SC","","","Giáo dục","1999","63tr; 20cm","","T103NG","Tiếng Việt","H","kk915.97","Tìm hiểu về các nguồn tài nguyên có trog các vùng biển Việt Nam","","","<Phùng Ngọc Đĩnh>","<Đia lý><Tài nguyên><Biển>","<M.11418.TK><M.11419.TK><M.11420.TK><M.11421.TK><M.11422.TK>"
"Những bài toán cổ - T.1: Babilon - Aicập - Hi lạp - Trung Hoa - ấn Độ","SC","Tái bản lần thứ 2","","Giáo dục","2000","84tr; 20cm","","NH556B","Tiếng Việt","H","ffa510","Giới thiệu các bài toán cổ của các nước trên Thế giới","","","<Trần Lưu Cường><Trần Lưu Thịnh><BII Pnctrkob>","<Toán học>","<M.11423.TK><M.11424.TK><M.11425.TK><M.11426.TK><M.11427.TK>"
"Phương pháp tiên đề và hình học Lôbasepxki","SC","Tái bản lần thứ 1","","Giáo dục","1999","45tr; 20cm","","PH561PH","Tiếng Việt","H","ffa516","","","","<Nguyễn Văn Ban><AIIAIIEKCAHIIPOB><AIIBEPHEP><BNPbIKNK>","<Toán học><Hình học><Tiên đề>","<M.11428.TK><M.11429.TK><M.11430.TK><M.11431.TK><M.11432.TK>"
"Nghệ sĩ Lệ Thi với sân khấu bài chòi","SC","Tái bản","","Hôi văn học nghệ thuật Bình Thuận","2008","251tr; 20cm","","NGH250S","Tiếng Việt","Bình Thuận","hh745","Tìm hiểu về cuộc đời nghệ sĩ Lệ Thi và quá trình Bà đến với sân khấu bài chòi","","","<Trần Việt Ngữ>","<Nghệ thuật><Sân khấu><Bài chòi>","<D.11436.TK><D.11437.TK><M.11433.TK><M.11434.TK><M.11435.TK>"
"Hướng dẫn thực hành phân loại thập phân Dewey : Tài liệu hướng dẫn sử dụng: Dewey Decimal Classification,22   edition Khung phân loại thập phân Dewey rút gọn, ấn bản 14","SC","ấn bản lần thứ 2","","Thư Viện cao học - Trường Đại học khoa học tự nhiên","2007","534tr; 28cm","","H561D","Tiếng Việt","Tp.HCM","aa025.4","","","","<Nguyễn Minh Hiệp><Lê Ngọc Oánh><Dương Thúy Hương><Lương Minh Hòa>","<Thư viện học><Phân loại>","<D.11438.TK><D.11439.TK><D.11440.TK><D.11441.TK>"
"Pi -E Quy-Ri","SC","","","Giáo dục","2000","199tr; 20cm","","P300E","Tiếng Việt","H","ffa540.92","Tìm hiểu về cuộc đời và sự nghiệp nhà bác học Pi -E Quy-Ri","","","<Đinh Ngọc Lân><Mari Quy-Ri>","<Khoa học><Hóa học>","<D.11445.TK><D.11446.TK><M.11442.TK><M.11443.TK><M.11445.TK>"
"Bí quyết giỏi văn","SC","Tái bản lần thứ ba","","Giáo dục","2000","188tr; 20cm","","B300Q","Tiếng Việt","H","ii800","Đề cập đến các phương pháp, kinh nghiệm, bí quyết giúp giỏi văn","","","<Vũ Ngọc Khánh>","<Văn học>","<M.11447.TK><M.11448.TK><M.11449.TK><M.11450.TK>"
"100 bài thơ Pháp từ thế kỉ XV đến thế kỉ XX","SC","","","Giáo dục","1998","327tr; 20cm","","M458TR","Tiếng Việt","H","ii841","Tuyển chọn 100 bài thơ Pháp","","","<Phạm Nguyên Phẩm>","<Văn học><Thơ>","<M.11451.TK><M.11452.TK><M.11453.TK><M.11454.TK><M.11455.TK>"
"Nhà thơ trong nhà trường Hoàng Cầm","SC","Tái bản lần thứ 1","","Giáo dục","1999","111tr; 20cm","","NH100V","Tiếng Việt","H","ii895.922 1","Tìm hiểu về cuộc đời và các tác phẩm cảu nhà thơ Hoàng Cầm","","","<Hoài Việt>","<Văn học><Thơ>","<M.11456.TK><M.11457.TK><M.11458.TK><M.11459.TK><M.11460.TK>"
"Hoa cúc quỳ : Thơ nhi đồng","SC","","","Giáo dục","1999","31tr; 20cm","","H401C","Tiếng Việt","H","ii895.922 1","","","","<Nguyễn Văn Chương>","<Văn học><Thơ><Thiếu nhi>","<M.11461.TK><M.11462.TK><M.11463.TK><M.11464.TK><M.11465.TK>"
"Tinh hoa thơ mới thẩm bình và suy ngẫm","SC","Tái bản lần thứ 1","","Giáo dục","1999","239tr; 20cm","","TH312H","Tiếng Việt","H","ii895.922 1","Tập hợp các bài phê bình thơ mới","","","<Lê Bá Hán><Lê Quang Hưng><Chu Văn Sơn>","<Văn học><Thơ mới>","<M.11466.TK><M.11467.TK><M.11468.TK><M.11469.TK><M.11470.TK>"
"Lỗ Tấn tác phẩm và tư liệu","SC","Tái bản lần thứ 1","","Giáo dục","1998","385tr; 20cm","","L450T","Tiếng Việt","H","ii895.1","Tìm hiểu về cuộc đời và các tác phẩm của Lỗ Tấn","","","<Lương Duy Thứ>","<Văn học><Trung Quốc>","<M.11471.TK><M.11472.TK><M.11473.TK><M.11474.TK><M.11475.TK>"
"Thơ chọn với lời bình dành cho học sinh tiểu học","SC","Tái bản lần thứ hai","","Giáo dục","2000","284tr; 20cm","","TH460CH","Tiếng Việt","H","ii895.922 1","","","","<Ban Biên Soạn NXB Giáo dục>","<Văn học><Thơ><Tiểu học>","<M.11476.TK><M.11477.TK><M.11478.TK><M.11479.TK><M.11480.TK>"
"79 bài toán dân gian","SC","","","Giáo dục","1995","72tr; 20cm","","B112M","Tiếng Việt","H","ffa510","Giới thiệu một số bài toán dân gian chọn lọc các nước","","","<Hoàng Quý><Đặng Thu Trang>","<Toán học><Dân gian>","<M.11481.TK><M.11482.TK><M.11483.TK><M.11484.TK><M.11485.TK>"
"Hạt nhân nguyên tử một thế giới còn bí ẩn","SC","Tái bản lần thứ 1","","Giáo dục","1998","171tr; 24cm","","H110NH","Tiếng Việt","H","ffa539.7","Cung cấp các kiến thức về các hạt vô cùng nhỏ bé của thế giới vật chất; nguyên tử, phân tử,..","","","<Nguyễn Ngọc Giao>","<Vật lý><Nguyên tử><Hạt nhân>","<M.11486.TK><M.11487.TK><M.11488.TK><M.11489.TK><M.11490.TK>"
"Tài nguyên và môi trường du lịch Việt Nam","SC","","","Giáo dục","2000","219tr; 20cm","","T103NG","Tiếng Việt","H","kk915.97","Đề cập đến những tiềm năng du lịch tại Việt Nam","","","<Đặng Duy Lợi><Phạm Trung Lương><Vũ Tuấn Cảnh>","<Đia lý><Du lịch><Tài nguyên>","<M.11491.TK><M.11492.TK><M.11493.TK><M.11494.TK><M.11495.TK>"
"Hướng dẫn sử dụng và sửa chữa máy biến áp, Động cơ điện, Máy phát điện công xuất nhỏ","SC","In lần thứ hai","","Giáo dục","1996","192tr; 20,5cm","","H561D","Tiếng Việt","H","gga621.3","","","","<Châu Ngọc Thạch>","<Máy biến áp><Cơ học><Máy Phát điện><Động cơ điện>","<M.11496.TK><M.11497.TK><M.11498.TK><M.11499.TK><M.11500.TK>"
"Phương trình và hệ phương trình không mẫu mực","SC","Tái bản lần thứ tư","","Giáo dục","2000","180tr; 20cm","","PH561TR","Tiếng Việt","H","ffa510","","","","<Nguyễn Đức Tấn><Phan Ngọc Thảo>","<Toán học><Phương trình>","<M.11501.TK><M.11502.TK><M.11503.TK><M.11504.TK><M.11505.TK>"
"Hãy trở thành người thông minh sáng tạo","SC","Tái bản lần thứ 1","","Giáo dục","1999","200tr; 20cm","","H112TR","Tiếng Việt","H","bb158","Cung cấp các câu chuyện thú vị về hoạt động sáng tạo của một số nhà khoa học xuất sắc thuộc các lĩnh vực","","","<Lê Nguyên Long>","<Tâm lý học><Sáng tạo>","<M.11506.TK><M.11507.TK><M.11508.TK><M.11509.TK>"
"Tìm hiểu địa lý kinh tế Việt Nam để giảng dạy trong nhà trường","SC","Tái bản lần thứ nhất","","Giáo dục","2000","247tr; 20cm","","T311H","Tiếng Việt","H","kk915.97","Cung cấp các thông tin, tư liệu về địa lý kinh tế xã hội ở Việt Nam","","","<Phan Huy Xu><Mai Phú Thanh>","<Đia lý><Kinh tế>","<M.11510.TK><M.11511.TK><M.11512.TK><M.11513.TK>"
"Bình giảng truyện dân gian","SC","Tái bản lần thứ năm","","Giáo dục","2002","184tr; 20cm","","B312GI","Tiếng Việt","H","ddc398.2","Tuyển chọn và bình giảng các truyện dân gian","","","<Hoàng Tiến Tựu>","<Văn học><Truyện dân gian>","<M.11514.TK><M.11515.TK><M.11516.TK><M.11517.TK><M.11518.TK><M.11519.TK>"
